entity_id,state,last_changed
sensor.geschirrspuler_current_consumption,1586.0,2025-09-30T10:30:26.013Z
sensor.geschirrspuler_current_consumption,1584.3,2025-09-30T10:30:30.998Z
sensor.geschirrspuler_current_consumption,1585.0,2025-09-30T10:30:36.007Z
sensor.geschirrspuler_current_consumption,1585.1,2025-09-30T10:30:41.017Z
sensor.geschirrspuler_current_consumption,1584.9,2025-09-30T10:30:46.005Z
sensor.geschirrspuler_current_consumption,1569.7,2025-09-30T10:30:51.006Z
sensor.geschirrspuler_current_consumption,1411.4,2025-09-30T10:30:56.013Z
sensor.geschirrspuler_current_consumption,26.2,2025-09-30T10:31:00.999Z
sensor.geschirrspuler_current_consumption,31.3,2025-09-30T10:31:06.010Z
sensor.geschirrspuler_current_consumption,29.9,2025-09-30T10:31:11.020Z
sensor.geschirrspuler_current_consumption,29.7,2025-09-30T10:31:16.006Z
sensor.geschirrspuler_current_consumption,29.8,2025-09-30T10:31:26.014Z
sensor.geschirrspuler_current_consumption,29.7,2025-09-30T10:31:36.010Z
sensor.geschirrspuler_current_consumption,29.8,2025-09-30T10:31:41.013Z
sensor.geschirrspuler_current_consumption,29.7,2025-09-30T10:31:46.000Z
sensor.geschirrspuler_current_consumption,29.8,2025-09-30T10:31:51.007Z
sensor.geschirrspuler_current_consumption,30.1,2025-09-30T10:31:56.014Z
sensor.geschirrspuler_current_consumption,35.2,2025-09-30T10:32:01.001Z
sensor.geschirrspuler_current_consumption,44.4,2025-09-30T10:32:06.010Z
sensor.geschirrspuler_current_consumption,44.6,2025-09-30T10:32:11.013Z
sensor.geschirrspuler_current_consumption,44.5,2025-09-30T10:32:16.000Z
sensor.geschirrspuler_current_consumption,44.3,2025-09-30T10:32:21.008Z
sensor.geschirrspuler_current_consumption,42.8,2025-09-30T10:32:26.015Z
sensor.geschirrspuler_current_consumption,41.4,2025-09-30T10:32:31.002Z
sensor.geschirrspuler_current_consumption,41.3,2025-09-30T10:32:36.009Z
sensor.geschirrspuler_current_consumption,41.5,2025-09-30T10:32:41.034Z
sensor.geschirrspuler_current_consumption,41.3,2025-09-30T10:32:46.000Z
sensor.geschirrspuler_current_consumption,41.4,2025-09-30T10:32:51.006Z
sensor.geschirrspuler_current_consumption,41.5,2025-09-30T10:32:56.013Z
sensor.geschirrspuler_current_consumption,33.8,2025-09-30T10:33:01.003Z
sensor.geschirrspuler_current_consumption,25.4,2025-09-30T10:33:06.004Z
sensor.geschirrspuler_current_consumption,22.9,2025-09-30T10:33:11.013Z
sensor.geschirrspuler_current_consumption,26.3,2025-09-30T10:33:15.999Z
sensor.geschirrspuler_current_consumption,26.7,2025-09-30T10:33:21.007Z
sensor.geschirrspuler_current_consumption,26.6,2025-09-30T10:33:26.014Z
sensor.geschirrspuler_current_consumption,26.8,2025-09-30T10:33:31.002Z
sensor.geschirrspuler_current_consumption,26.9,2025-09-30T10:33:46.000Z
sensor.geschirrspuler_current_consumption,26.8,2025-09-30T10:33:51.006Z
sensor.geschirrspuler_current_consumption,26.7,2025-09-30T10:34:06.005Z
sensor.geschirrspuler_current_consumption,26.3,2025-09-30T10:34:11.012Z
sensor.geschirrspuler_current_consumption,41.7,2025-09-30T10:34:15.999Z
sensor.geschirrspuler_current_consumption,41.6,2025-09-30T10:34:21.000Z
sensor.geschirrspuler_current_consumption,41.3,2025-09-30T10:34:35.999Z
sensor.geschirrspuler_current_consumption,41.2,2025-09-30T10:34:50.999Z
sensor.geschirrspuler_current_consumption,41.4,2025-09-30T10:34:56.007Z
sensor.geschirrspuler_current_consumption,41.5,2025-09-30T10:35:01.016Z
sensor.geschirrspuler_current_consumption,41.3,2025-09-30T10:35:06.000Z
sensor.geschirrspuler_current_consumption,41.4,2025-09-30T10:35:11.005Z
sensor.geschirrspuler_current_consumption,26.2,2025-09-30T10:35:16.012Z
sensor.geschirrspuler_current_consumption,22.8,2025-09-30T10:35:21.000Z
sensor.geschirrspuler_current_consumption,23.0,2025-09-30T10:35:26.008Z
sensor.geschirrspuler_current_consumption,28.1,2025-09-30T10:35:31.025Z
sensor.geschirrspuler_current_consumption,26.6,2025-09-30T10:35:36.003Z
sensor.geschirrspuler_current_consumption,26.8,2025-09-30T10:35:41.008Z
sensor.geschirrspuler_current_consumption,26.7,2025-09-30T10:35:46.015Z
sensor.geschirrspuler_current_consumption,26.8,2025-09-30T10:35:51.000Z
sensor.geschirrspuler_current_consumption,26.7,2025-09-30T10:35:56.009Z
sensor.geschirrspuler_current_consumption,26.6,2025-09-30T10:36:01.020Z
sensor.geschirrspuler_current_consumption,26.8,2025-09-30T10:36:06.008Z
sensor.geschirrspuler_current_consumption,26.7,2025-09-30T10:36:26.010Z
sensor.geschirrspuler_current_consumption,26.8,2025-09-30T10:36:31.015Z
sensor.geschirrspuler_current_consumption,26.7,2025-09-30T10:36:41.009Z
sensor.geschirrspuler_current_consumption,26.8,2025-09-30T10:36:46.015Z
sensor.geschirrspuler_current_consumption,26.9,2025-09-30T10:36:51.000Z
sensor.geschirrspuler_current_consumption,26.8,2025-09-30T10:36:56.009Z
sensor.geschirrspuler_current_consumption,26.7,2025-09-30T10:37:16.013Z
sensor.geschirrspuler_current_consumption,26.6,2025-09-30T10:37:21.002Z
sensor.geschirrspuler_current_consumption,28.2,2025-09-30T10:37:26.011Z
sensor.geschirrspuler_current_consumption,26.6,2025-09-30T10:37:31.013Z
sensor.geschirrspuler_current_consumption,23.0,2025-09-30T10:37:36.002Z
sensor.geschirrspuler_current_consumption,22.9,2025-09-30T10:37:41.007Z
sensor.geschirrspuler_current_consumption,27.0,2025-09-30T10:37:46.015Z
sensor.geschirrspuler_current_consumption,26.7,2025-09-30T10:37:51.002Z
sensor.geschirrspuler_current_consumption,26.8,2025-09-30T10:37:56.008Z
sensor.geschirrspuler_current_consumption,26.7,2025-09-30T10:38:06.002Z
sensor.geschirrspuler_current_consumption,26.9,2025-09-30T10:38:11.009Z
sensor.geschirrspuler_current_consumption,26.8,2025-09-30T10:38:15.999Z
sensor.geschirrspuler_current_consumption,26.9,2025-09-30T10:38:21.009Z
sensor.geschirrspuler_current_consumption,26.8,2025-09-30T10:38:26.019Z
sensor.geschirrspuler_current_consumption,27.5,2025-09-30T10:38:41.013Z
sensor.geschirrspuler_current_consumption,41.6,2025-09-30T10:38:46.001Z
sensor.geschirrspuler_current_consumption,41.5,2025-09-30T10:39:06.007Z
sensor.geschirrspuler_current_consumption,41.4,2025-09-30T10:39:16.000Z
sensor.geschirrspuler_current_consumption,41.5,2025-09-30T10:39:21.009Z
sensor.geschirrspuler_current_consumption,41.4,2025-09-30T10:39:26.013Z
sensor.geschirrspuler_current_consumption,41.3,2025-09-30T10:39:30.999Z
sensor.geschirrspuler_current_consumption,41.6,2025-09-30T10:39:36.006Z
sensor.geschirrspuler_current_consumption,41.4,2025-09-30T10:39:41.013Z
sensor.geschirrspuler_current_consumption,26.7,2025-09-30T10:39:46.002Z
sensor.geschirrspuler_current_consumption,22.9,2025-09-30T10:39:51.000Z
sensor.geschirrspuler_current_consumption,22.8,2025-09-30T10:40:01.017Z
sensor.geschirrspuler_current_consumption,26.8,2025-09-30T10:40:06.000Z
sensor.geschirrspuler_current_consumption,26.7,2025-09-30T10:40:26.007Z
sensor.geschirrspuler_current_consumption,26.8,2025-09-30T10:40:31.012Z
sensor.geschirrspuler_current_consumption,26.7,2025-09-30T10:40:35.999Z
sensor.geschirrspuler_current_consumption,26.6,2025-09-30T10:40:46.013Z
sensor.geschirrspuler_current_consumption,26.9,2025-09-30T10:40:50.999Z
sensor.geschirrspuler_current_consumption,29.8,2025-09-30T10:40:56.009Z
sensor.geschirrspuler_current_consumption,41.6,2025-09-30T10:41:01.013Z
sensor.geschirrspuler_current_consumption,41.5,2025-09-30T10:41:06.000Z
sensor.geschirrspuler_current_consumption,41.6,2025-09-30T10:41:11.007Z
sensor.geschirrspuler_current_consumption,41.5,2025-09-30T10:41:20.999Z
sensor.geschirrspuler_current_consumption,41.6,2025-09-30T10:41:36.019Z
sensor.geschirrspuler_current_consumption,41.5,2025-09-30T10:41:40.999Z
sensor.geschirrspuler_current_consumption,41.6,2025-09-30T10:41:46.008Z
sensor.geschirrspuler_current_consumption,41.5,2025-09-30T10:41:51.013Z
sensor.geschirrspuler_current_consumption,41.3,2025-09-30T10:41:56.000Z
sensor.geschirrspuler_current_consumption,29.1,2025-09-30T10:42:01.007Z
sensor.geschirrspuler_current_consumption,22.7,2025-09-30T10:42:06.014Z
sensor.geschirrspuler_current_consumption,22.8,2025-09-30T10:42:11.002Z
sensor.geschirrspuler_current_consumption,26.0,2025-09-30T10:42:16.012Z
sensor.geschirrspuler_current_consumption,20.7,2025-09-30T10:42:21.014Z
sensor.geschirrspuler_current_consumption,26.8,2025-09-30T10:42:26.002Z
sensor.geschirrspuler_current_consumption,26.7,2025-09-30T10:42:31.008Z
sensor.geschirrspuler_current_consumption,26.8,2025-09-30T10:42:36.016Z
sensor.geschirrspuler_current_consumption,26.6,2025-09-30T10:42:41.005Z
sensor.geschirrspuler_current_consumption,26.7,2025-09-30T10:42:46.006Z
sensor.geschirrspuler_current_consumption,26.8,2025-09-30T10:42:51.012Z
sensor.geschirrspuler_current_consumption,26.9,2025-09-30T10:43:01.009Z
sensor.geschirrspuler_current_consumption,26.7,2025-09-30T10:43:11.001Z
sensor.geschirrspuler_current_consumption,26.8,2025-09-30T10:43:16.007Z
sensor.geschirrspuler_current_consumption,26.7,2025-09-30T10:43:26.000Z
sensor.geschirrspuler_current_consumption,27.4,2025-09-30T10:43:56.000Z
sensor.geschirrspuler_current_consumption,48.4,2025-09-30T10:44:01.009Z
sensor.geschirrspuler_current_consumption,48.8,2025-09-30T10:44:06.015Z
sensor.geschirrspuler_current_consumption,48.7,2025-09-30T10:44:10.999Z
sensor.geschirrspuler_current_consumption,48.9,2025-09-30T10:44:16.007Z
sensor.geschirrspuler_current_consumption,48.7,2025-09-30T10:44:21.014Z
sensor.geschirrspuler_current_consumption,48.5,2025-09-30T10:44:46.006Z
sensor.geschirrspuler_current_consumption,48.6,2025-09-30T10:44:55.999Z
sensor.geschirrspuler_current_consumption,48.5,2025-09-30T10:45:01.006Z
sensor.geschirrspuler_current_consumption,48.7,2025-09-30T10:45:06.013Z
sensor.geschirrspuler_current_consumption,48.6,2025-09-30T10:45:16.007Z
sensor.geschirrspuler_current_consumption,48.7,2025-09-30T10:45:21.021Z
sensor.geschirrspuler_current_consumption,48.8,2025-09-30T10:45:31.006Z
sensor.geschirrspuler_current_consumption,48.6,2025-09-30T10:45:36.012Z
sensor.geschirrspuler_current_consumption,48.7,2025-09-30T10:45:40.999Z
sensor.geschirrspuler_current_consumption,48.6,2025-09-30T10:45:51.012Z
sensor.geschirrspuler_current_consumption,48.4,2025-09-30T10:45:56.001Z
sensor.geschirrspuler_current_consumption,48.7,2025-09-30T10:46:01.009Z
sensor.geschirrspuler_current_consumption,48.8,2025-09-30T10:46:10.999Z
sensor.geschirrspuler_current_consumption,48.5,2025-09-30T10:46:16.010Z
sensor.geschirrspuler_current_consumption,48.6,2025-09-30T10:46:21.012Z
sensor.geschirrspuler_current_consumption,48.7,2025-09-30T10:46:31.008Z
sensor.geschirrspuler_current_consumption,48.6,2025-09-30T10:46:50.999Z
sensor.geschirrspuler_current_consumption,25.6,2025-09-30T10:47:01.014Z
sensor.geschirrspuler_current_consumption,26.3,2025-09-30T10:47:06.000Z
sensor.geschirrspuler_current_consumption,47.7,2025-09-30T10:47:11.006Z
sensor.geschirrspuler_current_consumption,47.6,2025-09-30T10:47:16.016Z
sensor.geschirrspuler_current_consumption,47.7,2025-09-30T10:47:21.014Z
sensor.geschirrspuler_current_consumption,47.9,2025-09-30T10:47:41.007Z
sensor.geschirrspuler_current_consumption,47.7,2025-09-30T10:47:46.020Z
sensor.geschirrspuler_current_consumption,47.6,2025-09-30T10:47:50.999Z
sensor.geschirrspuler_current_consumption,47.7,2025-09-30T10:48:01.013Z
sensor.geschirrspuler_current_consumption,47.6,2025-09-30T10:48:06.003Z
sensor.geschirrspuler_current_consumption,47.4,2025-09-30T10:48:16.012Z
sensor.geschirrspuler_current_consumption,47.5,2025-09-30T10:48:21.002Z
sensor.geschirrspuler_current_consumption,47.6,2025-09-30T10:48:26.006Z
sensor.geschirrspuler_current_consumption,47.7,2025-09-30T10:48:31.013Z
sensor.geschirrspuler_current_consumption,47.4,2025-09-30T10:48:41.010Z
sensor.geschirrspuler_current_consumption,47.7,2025-09-30T10:48:46.014Z
sensor.geschirrspuler_current_consumption,47.5,2025-09-30T10:48:51.001Z
sensor.geschirrspuler_current_consumption,47.6,2025-09-30T10:48:56.008Z
sensor.geschirrspuler_current_consumption,47.5,2025-09-30T10:49:01.037Z
sensor.geschirrspuler_current_consumption,42.1,2025-09-30T10:49:05.999Z
sensor.geschirrspuler_current_consumption,26.2,2025-09-30T10:49:11.013Z
sensor.geschirrspuler_current_consumption,48.6,2025-09-30T10:49:16.013Z
sensor.geschirrspuler_current_consumption,48.8,2025-09-30T10:49:20.999Z
sensor.geschirrspuler_current_consumption,48.7,2025-09-30T10:49:26.007Z
sensor.geschirrspuler_current_consumption,48.6,2025-09-30T10:49:31.020Z
sensor.geschirrspuler_current_consumption,48.8,2025-09-30T10:49:36.001Z
sensor.geschirrspuler_current_consumption,48.7,2025-09-30T10:49:41.005Z
sensor.geschirrspuler_current_consumption,48.8,2025-09-30T10:49:46.013Z
sensor.geschirrspuler_current_consumption,48.6,2025-09-30T10:49:56.049Z
sensor.geschirrspuler_current_consumption,48.8,2025-09-30T10:50:06.004Z
sensor.geschirrspuler_current_consumption,48.6,2025-09-30T10:50:11.018Z
sensor.geschirrspuler_current_consumption,48.7,2025-09-30T10:50:15.998Z
sensor.geschirrspuler_current_consumption,37.3,2025-09-30T10:50:31.001Z
sensor.geschirrspuler_current_consumption,24.8,2025-09-30T10:50:36.009Z
sensor.geschirrspuler_current_consumption,14.4,2025-09-30T10:50:40.999Z
sensor.geschirrspuler_current_consumption,23.8,2025-09-30T10:50:46.005Z
sensor.geschirrspuler_current_consumption,15.4,2025-09-30T10:50:51.013Z
sensor.geschirrspuler_current_consumption,18.1,2025-09-30T10:50:56.002Z
sensor.geschirrspuler_current_consumption,17.8,2025-09-30T10:51:01.008Z
sensor.geschirrspuler_current_consumption,17.9,2025-09-30T10:51:06.015Z
sensor.geschirrspuler_current_consumption,16.6,2025-09-30T10:51:10.998Z
sensor.geschirrspuler_current_consumption,14.8,2025-09-30T10:51:16.008Z
sensor.geschirrspuler_current_consumption,14.4,2025-09-30T10:51:21.014Z
sensor.geschirrspuler_current_consumption,31.5,2025-09-30T10:51:26.007Z
sensor.geschirrspuler_current_consumption,31.6,2025-09-30T10:51:31.009Z
sensor.geschirrspuler_current_consumption,26.6,2025-09-30T10:51:36.015Z
sensor.geschirrspuler_current_consumption,3.0,2025-09-30T10:51:40.999Z
sensor.geschirrspuler_current_consumption,23.7,2025-09-30T10:51:51.014Z
sensor.geschirrspuler_current_consumption,11.1,2025-09-30T10:51:55.999Z
sensor.geschirrspuler_current_consumption,2.9,2025-09-30T10:52:01.007Z
sensor.geschirrspuler_current_consumption,3.1,2025-09-30T10:52:06.015Z
sensor.geschirrspuler_current_consumption,2.8,2025-09-30T10:52:10.999Z
sensor.geschirrspuler_current_consumption,2.7,2025-09-30T10:52:21.014Z
sensor.geschirrspuler_current_consumption,22.8,2025-09-30T10:52:36.019Z
sensor.geschirrspuler_current_consumption,23.1,2025-09-30T10:52:40.998Z
sensor.geschirrspuler_current_consumption,23.0,2025-09-30T10:52:51.013Z
sensor.geschirrspuler_current_consumption,23.4,2025-09-30T10:52:55.999Z
sensor.geschirrspuler_current_consumption,39.7,2025-09-30T10:53:01.007Z
sensor.geschirrspuler_current_consumption,27.0,2025-09-30T10:53:06.012Z
sensor.geschirrspuler_current_consumption,16.7,2025-09-30T10:53:10.999Z
sensor.geschirrspuler_current_consumption,22.6,2025-09-30T10:53:16.006Z
sensor.geschirrspuler_current_consumption,22.3,2025-09-30T10:53:21.012Z
sensor.geschirrspuler_current_consumption,22.2,2025-09-30T10:53:26.001Z
sensor.geschirrspuler_current_consumption,37.2,2025-09-30T10:53:36.013Z
sensor.geschirrspuler_current_consumption,39.2,2025-09-30T10:53:41.003Z
sensor.geschirrspuler_current_consumption,24.7,2025-09-30T10:53:46.009Z
sensor.geschirrspuler_current_consumption,16.2,2025-09-30T10:53:51.002Z
sensor.geschirrspuler_current_consumption,22.1,2025-09-30T10:53:56.005Z
sensor.geschirrspuler_current_consumption,21.6,2025-09-30T10:54:01.017Z
sensor.geschirrspuler_current_consumption,21.7,2025-09-30T10:54:06.001Z
sensor.geschirrspuler_current_consumption,21.6,2025-09-30T10:54:11.007Z
sensor.geschirrspuler_current_consumption,27.6,2025-09-30T10:54:16.015Z
sensor.geschirrspuler_current_consumption,37.5,2025-09-30T10:54:20.998Z
sensor.geschirrspuler_current_consumption,25.5,2025-09-30T10:54:26.006Z
sensor.geschirrspuler_current_consumption,15.8,2025-09-30T10:54:31.014Z
sensor.geschirrspuler_current_consumption,21.7,2025-09-30T10:54:36.000Z
sensor.geschirrspuler_current_consumption,21.3,2025-09-30T10:54:41.007Z
sensor.geschirrspuler_current_consumption,21.4,2025-09-30T10:54:46.014Z
sensor.geschirrspuler_current_consumption,21.3,2025-09-30T10:54:51.000Z
sensor.geschirrspuler_current_consumption,30.0,2025-09-30T10:54:56.008Z
sensor.geschirrspuler_current_consumption,38.2,2025-09-30T10:55:01.017Z
sensor.geschirrspuler_current_consumption,24.1,2025-09-30T10:55:06.001Z
sensor.geschirrspuler_current_consumption,23.3,2025-09-30T10:55:11.009Z
sensor.geschirrspuler_current_consumption,23.0,2025-09-30T10:55:16.003Z
sensor.geschirrspuler_current_consumption,15.6,2025-09-30T10:55:21.004Z
sensor.geschirrspuler_current_consumption,21.1,2025-09-30T10:55:26.012Z
sensor.geschirrspuler_current_consumption,21.0,2025-09-30T10:55:30.999Z
sensor.geschirrspuler_current_consumption,20.9,2025-09-30T10:55:41.011Z
sensor.geschirrspuler_current_consumption,30.2,2025-09-30T10:55:46.006Z
sensor.geschirrspuler_current_consumption,37.7,2025-09-30T10:55:51.007Z
sensor.geschirrspuler_current_consumption,23.6,2025-09-30T10:55:56.013Z
sensor.geschirrspuler_current_consumption,22.8,2025-09-30T10:56:00.999Z
sensor.geschirrspuler_current_consumption,22.6,2025-09-30T10:56:06.006Z
sensor.geschirrspuler_current_consumption,15.3,2025-09-30T10:56:11.012Z
sensor.geschirrspuler_current_consumption,20.9,2025-09-30T10:56:16.010Z
sensor.geschirrspuler_current_consumption,20.8,2025-09-30T10:56:21.008Z
sensor.geschirrspuler_current_consumption,20.7,2025-09-30T10:56:26.016Z
sensor.geschirrspuler_current_consumption,20.8,2025-09-30T10:56:30.999Z
sensor.geschirrspuler_current_consumption,32.1,2025-09-30T10:56:36.006Z
sensor.geschirrspuler_current_consumption,37.9,2025-09-30T10:56:41.013Z
sensor.geschirrspuler_current_consumption,23.2,2025-09-30T10:56:45.999Z
sensor.geschirrspuler_current_consumption,22.6,2025-09-30T10:56:51.006Z
sensor.geschirrspuler_current_consumption,22.5,2025-09-30T10:56:56.015Z
sensor.geschirrspuler_current_consumption,14.8,2025-09-30T10:57:01.001Z
sensor.geschirrspuler_current_consumption,14.9,2025-09-30T10:57:06.008Z
sensor.geschirrspuler_current_consumption,14.6,2025-09-30T10:57:11.015Z
sensor.geschirrspuler_current_consumption,8.3,2025-09-30T10:57:15.999Z
sensor.geschirrspuler_current_consumption,8.7,2025-09-30T10:57:21.006Z
sensor.geschirrspuler_current_consumption,8.8,2025-09-30T10:57:26.018Z
sensor.geschirrspuler_current_consumption,8.6,2025-09-30T10:57:31.000Z
sensor.geschirrspuler_current_consumption,8.7,2025-09-30T10:57:36.006Z
sensor.geschirrspuler_current_consumption,8.6,2025-09-30T10:57:41.013Z
sensor.geschirrspuler_current_consumption,8.7,2025-09-30T10:57:45.998Z
sensor.geschirrspuler_current_consumption,8.6,2025-09-30T10:57:51.005Z
sensor.geschirrspuler_current_consumption,8.7,2025-09-30T10:58:11.013Z
sensor.geschirrspuler_current_consumption,8.6,2025-09-30T10:58:26.013Z
sensor.geschirrspuler_current_consumption,8.7,2025-09-30T10:58:31.001Z
sensor.geschirrspuler_current_consumption,2.8,2025-09-30T10:58:36.008Z
sensor.geschirrspuler_current_consumption,19.6,2025-09-30T10:58:46.000Z
sensor.geschirrspuler_current_consumption,15.2,2025-09-30T10:58:51.010Z
sensor.geschirrspuler_current_consumption,15.1,2025-09-30T10:58:56.014Z
sensor.geschirrspuler_current_consumption,15.0,2025-09-30T10:59:01.002Z
sensor.geschirrspuler_current_consumption,14.9,2025-09-30T10:59:06.007Z
sensor.geschirrspuler_current_consumption,14.8,2025-09-30T10:59:21.015Z
sensor.geschirrspuler_current_consumption,20.8,2025-09-30T10:59:25.999Z
sensor.geschirrspuler_current_consumption,25.0,2025-09-30T10:59:31.008Z
sensor.geschirrspuler_current_consumption,27.2,2025-09-30T10:59:36.014Z
sensor.geschirrspuler_current_consumption,27.0,2025-09-30T10:59:41.000Z
sensor.geschirrspuler_current_consumption,26.2,2025-09-30T10:59:46.008Z
sensor.geschirrspuler_current_consumption,25.6,2025-09-30T10:59:51.016Z
sensor.geschirrspuler_current_consumption,24.6,2025-09-30T10:59:55.999Z
sensor.geschirrspuler_current_consumption,20.8,2025-09-30T11:00:01.006Z
sensor.geschirrspuler_current_consumption,20.9,2025-09-30T11:00:06.014Z
sensor.geschirrspuler_current_consumption,33.2,2025-09-30T11:00:10.999Z
sensor.geschirrspuler_current_consumption,34.6,2025-09-30T11:00:16.006Z
sensor.geschirrspuler_current_consumption,28.9,2025-09-30T11:00:21.019Z
sensor.geschirrspuler_current_consumption,30.7,2025-09-30T11:00:25.999Z
sensor.geschirrspuler_current_consumption,31.7,2025-09-30T11:00:31.007Z
sensor.geschirrspuler_current_consumption,50.6,2025-09-30T11:00:36.015Z
sensor.geschirrspuler_current_consumption,50.4,2025-09-30T11:00:40.999Z
sensor.geschirrspuler_current_consumption,50.5,2025-09-30T11:00:46.006Z
sensor.geschirrspuler_current_consumption,50.3,2025-09-30T11:00:51.013Z
sensor.geschirrspuler_current_consumption,50.4,2025-09-30T11:00:56.000Z
sensor.geschirrspuler_current_consumption,50.3,2025-09-30T11:01:01.006Z
sensor.geschirrspuler_current_consumption,44.2,2025-09-30T11:01:06.015Z
sensor.geschirrspuler_current_consumption,55.2,2025-09-30T11:01:11.000Z
sensor.geschirrspuler_current_consumption,58.9,2025-09-30T11:01:16.011Z
sensor.geschirrspuler_current_consumption,41.3,2025-09-30T11:01:21.012Z
sensor.geschirrspuler_current_consumption,45.1,2025-09-30T11:01:25.999Z
sensor.geschirrspuler_current_consumption,51.7,2025-09-30T11:01:31.006Z
sensor.geschirrspuler_current_consumption,51.6,2025-09-30T11:01:36.016Z
sensor.geschirrspuler_current_consumption,51.5,2025-09-30T11:02:01.008Z
sensor.geschirrspuler_current_consumption,51.7,2025-09-30T11:02:06.000Z
sensor.geschirrspuler_current_consumption,51.4,2025-09-30T11:02:11.008Z
sensor.geschirrspuler_current_consumption,51.5,2025-09-30T11:02:20.999Z
sensor.geschirrspuler_current_consumption,27.7,2025-09-30T11:02:26.006Z
sensor.geschirrspuler_current_consumption,22.7,2025-09-30T11:02:31.013Z
sensor.geschirrspuler_current_consumption,25.3,2025-09-30T11:02:41.007Z
sensor.geschirrspuler_current_consumption,30.4,2025-09-30T11:02:46.021Z
sensor.geschirrspuler_current_consumption,44.2,2025-09-30T11:02:51.003Z
sensor.geschirrspuler_current_consumption,44.1,2025-09-30T11:02:56.009Z
sensor.geschirrspuler_current_consumption,44.3,2025-09-30T11:03:01.006Z
sensor.geschirrspuler_current_consumption,44.1,2025-09-30T11:03:06.008Z
sensor.geschirrspuler_current_consumption,44.3,2025-09-30T11:03:11.016Z
sensor.geschirrspuler_current_consumption,44.1,2025-09-30T11:03:21.006Z
sensor.geschirrspuler_current_consumption,44.2,2025-09-30T11:03:31.005Z
sensor.geschirrspuler_current_consumption,28.7,2025-09-30T11:03:36.006Z
sensor.geschirrspuler_current_consumption,51.2,2025-09-30T11:03:41.013Z
sensor.geschirrspuler_current_consumption,51.5,2025-09-30T11:03:45.999Z
sensor.geschirrspuler_current_consumption,51.4,2025-09-30T11:03:56.014Z
sensor.geschirrspuler_current_consumption,51.6,2025-09-30T11:04:01.004Z
sensor.geschirrspuler_current_consumption,51.5,2025-09-30T11:04:06.008Z
sensor.geschirrspuler_current_consumption,51.0,2025-09-30T11:04:11.015Z
sensor.geschirrspuler_current_consumption,51.1,2025-09-30T11:04:15.999Z
sensor.geschirrspuler_current_consumption,51.4,2025-09-30T11:04:21.006Z
sensor.geschirrspuler_current_consumption,51.2,2025-09-30T11:04:26.013Z
sensor.geschirrspuler_current_consumption,51.4,2025-09-30T11:04:31.000Z
sensor.geschirrspuler_current_consumption,25.7,2025-09-30T11:04:41.018Z
sensor.geschirrspuler_current_consumption,22.7,2025-09-30T11:04:46.000Z
sensor.geschirrspuler_current_consumption,22.6,2025-09-30T11:04:51.007Z
sensor.geschirrspuler_current_consumption,27.1,2025-09-30T11:04:56.015Z
sensor.geschirrspuler_current_consumption,42.4,2025-09-30T11:05:01.000Z
sensor.geschirrspuler_current_consumption,44.1,2025-09-30T11:05:06.008Z
sensor.geschirrspuler_current_consumption,44.0,2025-09-30T11:05:11.020Z
sensor.geschirrspuler_current_consumption,43.8,2025-09-30T11:05:16.003Z
sensor.geschirrspuler_current_consumption,43.9,2025-09-30T11:05:21.009Z
sensor.geschirrspuler_current_consumption,43.8,2025-09-30T11:05:36.014Z
sensor.geschirrspuler_current_consumption,43.9,2025-09-30T11:05:46.006Z
sensor.geschirrspuler_current_consumption,26.7,2025-09-30T11:05:51.013Z
sensor.geschirrspuler_current_consumption,51.8,2025-09-30T11:05:56.001Z
sensor.geschirrspuler_current_consumption,51.6,2025-09-30T11:06:01.007Z
sensor.geschirrspuler_current_consumption,51.7,2025-09-30T11:06:11.001Z
sensor.geschirrspuler_current_consumption,51.8,2025-09-30T11:06:16.007Z
sensor.geschirrspuler_current_consumption,36.2,2025-09-30T11:06:21.015Z
sensor.geschirrspuler_current_consumption,22.3,2025-09-30T11:06:25.999Z
sensor.geschirrspuler_current_consumption,14.9,2025-09-30T11:06:31.007Z
sensor.geschirrspuler_current_consumption,17.4,2025-09-30T11:06:36.014Z
sensor.geschirrspuler_current_consumption,13.3,2025-09-30T11:06:41.000Z
sensor.geschirrspuler_current_consumption,17.8,2025-09-30T11:06:46.009Z
sensor.geschirrspuler_current_consumption,17.6,2025-09-30T11:06:51.015Z
sensor.geschirrspuler_current_consumption,17.9,2025-09-30T11:06:56.000Z
sensor.geschirrspuler_current_consumption,16.8,2025-09-30T11:07:01.009Z
sensor.geschirrspuler_current_consumption,14.7,2025-09-30T11:07:06.015Z
sensor.geschirrspuler_current_consumption,14.5,2025-09-30T11:07:11.001Z
sensor.geschirrspuler_current_consumption,31.3,2025-09-30T11:07:16.008Z
sensor.geschirrspuler_current_consumption,31.2,2025-09-30T11:07:21.015Z
sensor.geschirrspuler_current_consumption,25.6,2025-09-30T11:07:26.000Z
sensor.geschirrspuler_current_consumption,3.0,2025-09-30T11:07:31.007Z
sensor.geschirrspuler_current_consumption,17.4,2025-09-30T11:07:41.000Z
sensor.geschirrspuler_current_consumption,10.6,2025-09-30T11:07:46.007Z
sensor.geschirrspuler_current_consumption,21.0,2025-09-30T11:07:51.012Z
sensor.geschirrspuler_current_consumption,16.4,2025-09-30T11:07:55.999Z
sensor.geschirrspuler_current_consumption,15.9,2025-09-30T11:08:01.006Z
